ROUND,AI RANK,STATE,INSTITUTE,COURSE,QUOTA,CATEGORY,FEE,STIPEND,BOND YRS,BEDS
2,7947,Karnataka,"Mandya IMS, Mandya",OBG,AIQ,EWS,"₹ 1,23,400","₹ 56,250",1,910
2,7948,Tamil Nadu,Coimbatore Med Coll,GENERAL SURGERY,AIQ,GEN,"₹ 50,000","₹ 54,025",2,1182
2,7949,Uttar Pradesh,"IMS(BHU), Varanasi",ANAESTHESIOLOGY,AIQ,GEN,"₹ 48,226","₹ 1,12,054",0,2424
2,7951,Uttar Pradesh,"Neo Hospital, Sec 50, Noida, UP",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 70,000",0,220
2,7952,Rajasthan,"SNMC, Jodhpur",OBG,AIQ,OBC,"₹ 14,093","₹ 87,216",2,3101
2,7953,Karnataka,"Bangalore Med Coll, Bangalore",ORTHOPAEDICS,AIQ,OBC,"₹ 1,23,400","₹ 56,250",1,1993
2,7954,Karnataka,"SriSathyaSai Inst, Bangalore",DNBNEUROSURGERY 6 YRS,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 50,000",0,330
2,7956,Delhi,"VMMC, Delhi",ANAESTHESIOLOGY,IP,GEN,"₹ 15,000","₹ 1,20,965",1,1550
2,7957,Kerala,"StJosephHosp,Manjumel,Ernakulam",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 57,876",0,201
2,7959,Haryana,"Pt BD Sharma, Rohtak",OBG,AIQ,OBC,"₹ 1,25,000","₹ 1,04,346",0,2080
2,7960,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OPHTHALMOLOGY,AIQ,GEN,"₹ 30,000","₹ 60,823",0,1450
2,7962,Karnataka,"Kasturba Med Coll, Manipal",GENERAL MEDICINE,MNG,GEN,"₹ 27,92,000","₹ 56,250",0,2032
2,7964,Maharashtra,"MGIMS, Wardha",OBG,AIQ,OBC,"₹ 1,57,100","₹ 93,559",1,1000
2,7966,Uttar Pradesh,"Neo Hospital, Sec 50, Noida, UP",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 70,000",0,220
2,7968,Kerala,"Lisie Medical Inst, Kochi",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 57,876",0,750
2,7969,Gujarat,"Medical College, Baroda",OBG,AIQ,OBC,"₹ 30,000","₹ 1,00,800",1,1250
2,7971,Assam,"Assam Med Coll, Dibrugarh",PAEDIATRICS,AIQ,GEN,"₹ 27,300","₹ 55,200",2,1365
2,7976,Tamil Nadu,Tirunelveli Med Coll,GENERAL SURGERY,AIQ,GEN,"₹ 50,000","₹ 54,025",2,1737
2,7977,Uttar Pradesh,"JNMC (AMU), Aligarh",OBG,AMU,GEN,"₹ 54,700","₹ 1,14,975",0,1269
2,7979,Bihar,"Patna Med Coll, Patna",GENERAL SURGERY,AIQ,OBC,"₹ 9,000","₹ 82,000",2,1748
2,7980,Uttar Pradesh,"Govt IMS, Kasna",GENERAL SURGERY,AIQ,GEN,"₹ 35,000","₹ 1,10,646",2,500
2,7982,Maharashtra,"ShreeMarkendey Solapur,Solapur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 86,629",0,225
2,7985,Uttar Pradesh,"JNMC (AMU), Aligarh",GENERAL SURGERY,AIQ,EWS,"₹ 54,700","₹ 1,14,975",0,1269
2,7986,Tamil Nadu,"Madras Med Coll, Chennai",ENT,AIQ,GEN,"₹ 50,000","₹ 54,025",2,7285
2,7987,Odisha,"VIMSAR, Burla",PAEDIATRICS,AIQ,OBC,"₹ 35,000","₹ 73,042",2,1071
2,7988,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",PAEDIATRICS,AIQ,OBC,"₹ 30,000","₹ 60,823",0,500
2,7989,Telangana,"Apollo Hosp,Jubilee Hills,Hyd",DNBNEUROSURGERY 6 YRS,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 67,032",0,550
2,7990,Kerala,"EMS Mem Hosp, Perinthalmanna",DMRD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000","₹ 53,000",0,490
2,7991,Assam,"Fakhruddin Ali Ahmed, Barpeta",GENERAL MEDICINE,AIQ,OBC,"₹ 27,300","₹ 55,200",2,470
2,7993,West Bengal,Bankura Sammilani Med Coll,GENERAL SURGERY,AIQ,GEN,"₹ 12,000","₹ 61,634",3,1441
2,7994,Karnataka,"District Hosp, Chikkaballapur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 56,250",1,300
2,7996,Gujarat,"GMERS MedColl Hosp,Patan",DMRD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000","₹ 75,600",0,723
2,7997,Andhra Pradesh,"Apollo Hospital, Vizag",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 60,823",0,250
2,7998,Odisha,"PGIMER&CapitalHosp,Bhubaneswar",TBRD,AIQ,OBC,"₹ 35,000","₹ 73,042",2,760
2,7999,Rajasthan,"Govt Med Coll, Kota",ORTHOPAEDICS,AIQ,OBC,"₹ 14,093","₹ 87,216",2,2581
2,8000,Uttar Pradesh,"JNMC (AMU), Aligarh",TBRD,AIQ,OBC,"₹ 54,700","₹ 1,14,975",0,1269
2,8002,Madhya Pradesh,"MGM Med Coll, Indore",OBG,AIQ,OBC,"₹ 1,01,500","₹ 75,444",1,1300
2,8003,Delhi,"ESI, Basaidarpur, Delhi",GENERAL SURGERY,AIQ,EWS,"₹ 2,50,000","₹ 1,30,846",2,600
2,8004,Kerala,"Govt of Med Sci, Pariyaram",ORTHOPAEDICS,AIQ,GEN,"₹ 69,470","₹ 57,876",1,1752
2,8005,Maharashtra,"Govt Med Coll, Gondia",OBG,AIQ,GEN,"₹ 1,57,100","₹ 93,559",1,500
2,8007,Jharkhand,"Bokaro General Hosp, Bokaro",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 60,588",0,910
2,8008,Jammu and Kashmir,"Assoc Hosp Govt MC, Baramulla",DNBDERMATOLOGY,DNB Post MBBS,OBC,"₹ 1,25,000","₹ 59,500",0,363
2,8009,Uttar Pradesh,"UP Univ of Med Sci, Etawah",OBG,AIQ,GEN,"₹ 24,000","₹ 1,10,646",2,1268
2,8010,Telangana,"Rainbow Child,BanjaraHills,Hyd",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 67,032",0,250
2,8011,Karnataka,"Hindustan Aero Hosp, Bangalore",DNBGENERAL MEDICINE,DNB Post MBBS,OBC,"₹ 1,25,000","₹ 45,000",0,218
2,8012,West Bengal,Midnapore Medical College,GENERAL SURGERY,AIQ,GEN,"₹ 12,000","₹ 61,634",3,1051
2,8013,Delhi,"Inst of Liver&BiliarySci,Delhi",DNBTBRD,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 1,26,356",1,-
2,8014,Gujarat,"MP Shah, Jamnagar",GENERAL MEDICINE,AIQ,SC,"₹ 30,000","₹ 1,00,800",1,1250
2,8015,Kerala,"IQRAA, Kozhikode",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 57,876",0,510
2,8016,Himachal Pradesh,"IGMC, Shimla",ORTHOPAEDICS,AIQ,GEN,"₹ 24,000","₹ 40,000",2,1031
2,8018,Andhra Pradesh,"Andhra Med Coll, Vizag",GENERAL MEDICINE,AIQ,SC,"₹ 30,000","₹ 60,823",0,1030
2,8020,West Bengal,"Coll of Med & JNM Hosp, Nadia",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 61,635",0,550
2,8023,Uttar Pradesh,"JNMC (AMU), Aligarh",OBG,AMU,GEN,"₹ 54,700","₹ 1,14,975",0,1269
2,8025,Kerala,"IQRAA, Kozhikode",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 57,876",0,510
2,8027,Madhya Pradesh,"Gajra Raja Med Coll, Gwalior",PAEDIATRICS,AIQ,OBC,"₹ 1,01,500","₹ 75,444",1,1100
2,8028,Gujarat,"BJMC, Ahmedabad",OBG,AIQ,SC,"₹ 30,000","₹ 1,00,800",1,1557
2,8029,Delhi,"Lady Hardinge, Delhi",ANAESTHESIOLOGY,DU,GEN,"₹ 16,200","₹ 1,26,927",1,877
2,8030,Uttar Pradesh,"JNMC (AMU), Aligarh",OBG,AMU,GEN,"₹ 54,700","₹ 1,14,975",0,1269
2,8031,Bihar,"Patna Med Coll, Patna",GENERAL MEDICINE,AIQ,SC,"₹ 9,000","₹ 82,000",2,1748
2,8034,Rajasthan,"SNMC, Jodhpur",ORTHOPAEDICS,AIQ,OBC,"₹ 14,093","₹ 87,216",2,3101
2,8036,Madhya Pradesh,"Gajra Raja Med Coll, Gwalior",PAEDIATRICS,AIQ,OBC,"₹ 1,01,500","₹ 75,444",1,1100
2,8037,Bihar,"Paras HMRI Hospital, Patna",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 82,000",0,350
2,8038,Haryana,"FIMS Hospital, Sonipat",DMRD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000","₹ 56,000",0,140
2,8040,Telangana,"TSRTC Hosp,Secunderabad",DNBGENERAL MEDICINE,DNB Post MBBS,OBC,"₹ 1,25,000","₹ 67,032",NA,200
2,8042,Karnataka,"St Philomena's Hosp,Bangalore",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 56,250",0,371
2,8045,Rajasthan,"Goyal Hosp&RC,Rajasthan",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 85,000",0,150
2,8050,Uttar Pradesh,"SN Med Coll, Agra",DERMATOLOGY,AIQ,SC,"₹ 24,000","₹ 1,10,646",2,976
2,8051,Maharashtra,"BJMC, Pune",TBRD,AIQ,GEN,"₹ 1,57,100","₹ 93,559",1,1296
2,8052,Karnataka,"Kasturba Med Coll, Manipal",GENERAL MEDICINE,MNG,GEN,"₹ 27,92,000","₹ 56,250",0,2032
2,8054,Telangana,"Govt Med Coll, Mahabubnagar",PAEDIATRICS,AIQ,OBC,"₹ 15,000","₹ 67,032",1,900
2,8055,Tamil Nadu,"Madras Med Coll, Chennai",RADIATION ONCOLOGY,AIQ,GEN,"₹ 50,000","₹ 54,025",2,7285
2,8056,Uttar Pradesh,"IMS(BHU), Varanasi",GENERAL MEDICINE,BHU,OBC,"₹ 48,226","₹ 1,12,054",0,2424
2,8057,Karnataka,"ESIC Med Coll,Gulbarga",OBG,AIQ,GEN,"₹ 2,50,000","₹ 1,14,016",2,480
2,8058,Uttar Pradesh,"KGMU, Lucknow",TBRD,AIQ,OBC,"₹ 54,700","₹ 1,26,725",2,4500
2,8060,Maharashtra,"Deenanath Mangeshkar, Pune",DNBGENERAL SURGERY,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 89,698",0,876
2,8061,Rajasthan,"SP Med Coll, Bikaner",OPHTHALMOLOGY,AIQ,GEN,"₹ 14,093","₹ 87,216",2,1570
2,8062,Delhi,"Moolchand Khairatiram, Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 56,100",0,140
2,8065,Jharkhand,"Rajendra IMS, Ranchi",GENERAL SURGERY,AIQ,GEN,"₹ 1,550","₹ 1,00,770",3,1754
2,8067,Tamil Nadu,"Dr Rela Inst, Chrompet,Chennai",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 50,000",0,450
2,8068,Delhi,"Ayushman Hosp&HealthServ, Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 72,000",0,105
2,8069,Delhi,"Rajan Babu Inst(Pulm), Delhi",DNBTBRD,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 1,35,950",1,700
2,8071,Punjab,"Satguru Partap Singh,Ludhiana",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 76,000",0,350
2,8072,Manipur,"RIMS, Imphal",OBG,AIQ,GEN,"₹ 5,000","₹ 1,09,926",1,1074
2,8073,Madhya Pradesh,"MGM Med Coll, Indore",ORTHOPAEDICS,AIQ,OBC,"₹ 1,01,500","₹ 75,444",1,1300
2,8074,Madhya Pradesh,"SSMC, Rewa",OBG,AIQ,GEN,"₹ 1,01,500","₹ 75,444",1,1140
2,8075,Haryana,"Accord SS Hosp,Faridabad",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 72,000",0,374
2,8076,Uttar Pradesh,"JNMC (AMU), Aligarh",ORTHOPAEDICS,AIQ,OBC,"₹ 54,700","₹ 1,14,975",0,1269
2,8077,Telangana,"ESIC Med Coll,Sanath Nagar",ANAESTHESIOLOGY,AIQ,GEN,"₹ 2,50,000","₹ 1,30,653",2,690
2,8078,Karnataka,"Manipal Hosp, Whitefield",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 56,250",0,162
2,8079,Telangana,"Osmania Med Coll, Hyderabad",PSYCHIATRY,AIQ,GEN,"₹ 15,000","₹ 67,032",1,4800
2,8080,Rajasthan,"RNT, Udaipur",ORTHOPAEDICS,AIQ,GEN,"₹ 14,093","₹ 87,216",2,2206
2,8081,Chhattisgarh,"JLN Main Hosp & RC, Bhilai",DNBGENERAL MEDICINE,DNB Post MBBS,OBC,"₹ 1,25,000","₹ 67,500",0,860
2,8082,Rajasthan,"JLNMC, Ajmer",TBRD,AIQ,GEN,"₹ 14,093","₹ 87,216",2,1428
2,8085,Maharashtra,"BJMC, Pune",TBRD,AIQ,GEN,"₹ 1,57,100","₹ 93,559",1,1296
2,8087,Delhi,"Ayushman Hosp&HealthServ, Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 72,000",0,105
2,8088,Uttar Pradesh,"IMS(BHU), Varanasi",GENERAL MEDICINE,BHU,OBC,"₹ 48,226","₹ 1,12,054",0,2424
2,8091,Odisha,"Kalinga IMS, Bhubaneswar",RADIO DIAGNOSIS,MNG,GEN,"₹ 26,00,000","₹ 72,000",0,2600
2,8092,Uttarakhand,"Govt Med Coll, Haldwani",OBG,AIQ,GEN,"₹ 60,000","₹ 71,257",2,600
2,8093,Madhya Pradesh,"Gajra Raja Med Coll, Gwalior",PAEDIATRICS,AIQ,OBC,"₹ 1,01,500","₹ 75,444",1,1100
2,8094,Tamil Nadu,"Madras Med Coll, Chennai",PSYCHIATRY,AIQ,GEN,"₹ 50,000","₹ 54,025",2,7285
2,8095,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",GENERAL MEDICINE,AIQ,SC,"₹ 30,000","₹ 60,823",0,1450
2,8096,Madhya Pradesh,"Apollo Rajshree Hosp, Indore",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000",Info not available,0,245
2,8097,Karnataka,"Kasturba Med Coll, Manipal",GENERAL MEDICINE,MNG,GEN,"₹ 27,92,000","₹ 56,250",0,2032
2,8098,Maharashtra,"Sevasadan Lifeline SSHosp,Miraj",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 80,000",0,100
2,8099,Tripura,"Agartala Med Coll, Agartala",PAEDIATRICS,AIQ,GEN,"₹ 1,50,000","₹ 55,200",1,580
2,8100,Punjab,"Satguru Partap Singh,Ludhiana",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 76,000",0,350
2,8101,Maharashtra,"Kokilaben Dhirubhai Ambani,MUM",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 85,000",0,550
2,8102,Assam,"Lokopriya (LGBRIMH),Tezpur",PSYCHIATRY,AIQ,GEN,"₹ 50,000","₹ 1,04,346",2,336
2,8103,Karnataka,"Kasturba Med Coll, Manipal",GENERAL MEDICINE,MNG,GEN,"₹ 27,92,000","₹ 56,250",0,2032
2,8104,Kerala,"Govt Med Coll, Kozhikode",PAEDIATRICS,AIQ,EWS,"₹ 69,470","₹ 57,876",1,3025
2,8105,Gujarat,"Govt Med Coll, Surat",PAEDIATRICS,AIQ,OBC,"₹ 30,000","₹ 1,00,800",1,1150
2,8106,Maharashtra,"HCG Manavata Cancer, Nashik",DMRD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000","₹ 86,429",0,200
2,8107,Karnataka,"Mandya IMS, Mandya",GENERAL SURGERY,AIQ,GEN,"₹ 1,23,400","₹ 56,250",1,910
2,8110,Madhya Pradesh,"SSMC, Rewa",OBG,AIQ,GEN,"₹ 1,01,500","₹ 75,444",1,1140
2,8111,Karnataka,"KIMS, Hubli",PSYCHIATRY,AIQ,GEN,"₹ 1,23,400","₹ 56,250",1,1200
2,8112,Telangana,"Osmania Med Coll, Hyderabad",OPHTHALMOLOGY,AIQ,EWS,"₹ 15,000","₹ 67,032",1,4800
2,8113,Tamil Nadu,"Mehta MultiSpec Hosp, Chennai",DNBPAEDIATRICS,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 48,000",0,250
2,8114,Telangana,"Govt Med Coll, Nalgonda",PAEDIATRICS,AIQ,GEN,"₹ 15,000","₹ 67,032",1,580
2,8115,Kerala,"Medical College, Trivandrum",ANAESTHESIOLOGY,AIQ,GEN,"₹ 69,470","₹ 57,876",1,2126
2,8116,Punjab,"Sacred Heart Hosp, Jalandhar",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 76,000",0,200
2,8118,Assam,"Jorhat Med Coll, Jorhat",ORTHOPAEDICS,AIQ,GEN,"₹ 27,300","₹ 55,200",2,814
2,8119,Tamil Nadu,"Govt. Mohan Kumaramangalam, Salem",GENERAL SURGERY,AIQ,GEN,"₹ 50,000","₹ 54,025",2,1642
2,8121,Odisha,"SCB, Cuttack",ENT,AIQ,GEN,"₹ 35,000","₹ 73,042",2,2106
2,8122,Odisha,"IMS & SUM, Bhubaneswar",GENERAL MEDICINE,MNG,GEN,"₹ 32,80,000","₹ 60,000",0,1410
2,8123,Karnataka,"Shimoga IMS, Shimoga",OBG,AIQ,OBC,"₹ 1,23,400","₹ 56,250",1,950
2,8126,Uttar Pradesh,"Chandan Hospital, Lucknow",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 85,000",0,203
2,8128,Goa,"Healthway Hosp, Old Goa, Goa",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 60,000",0,175
2,8129,Madhya Pradesh,"Gajra Raja Med Coll, Gwalior",ORTHOPAEDICS,AIQ,OBC,"₹ 1,01,500","₹ 75,444",1,1100
2,8130,Tamil Nadu,"Stanley Med Coll, Chennai",GENERAL SURGERY,AIQ,EWS,"₹ 50,000","₹ 54,025",2,1661
2,8131,Andhra Pradesh,"SVIMS, Tirupati",GENERAL SURGERY,AIQ,GEN,"₹ 1,75,000","₹ 96,951",1,1257
2,8133,Andhra Pradesh,"Lalitha SS Hospital, Guntur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 60,900",0,250
2,8134,Delhi,"MAMC, Delhi",ANAESTHESIOLOGY,AIQ,GEN,"₹ 16,200","₹ 1,32,336",1,2800
2,8135,Andhra Pradesh,"SV Med Coll, Tirupati",OBG,AIQ,GEN,"₹ 30,000","₹ 60,823",0,940
2,8136,Tamil Nadu,"SRMC & RI, Chennai",RADIO DIAGNOSIS,MNG,GEN,"₹ 32,00,000","₹ 48,000",0,1800
2,8139,Rajasthan,"Govt Med Coll, Kota",ORTHOPAEDICS,AIQ,OBC,"₹ 14,093","₹ 87,216",2,2581
2,8140,Chhattisgarh,"Pt JNM Med Coll, Raipur",OBG,AIQ,OBC,"₹ 20,000","₹ 67,500",2,1246
2,8141,Chandigarh,"GMC, Chandigarh",PSYCHIATRY,AIQ,OBC,"₹ 34,500","₹ 1,09,926",0,967
2,8142,Madhya Pradesh,"MGM Med Coll, Indore",GENERAL MEDICINE,AIQ,SC,"₹ 1,01,500","₹ 75,444",1,1300
2,8143,Delhi,"Lady Hardinge, Delhi",ANAESTHESIOLOGY,AIQ,GEN,"₹ 16,200","₹ 1,26,927",1,877
2,8144,Tamil Nadu,"Kilpauk Med Coll, Chennai",GENERAL MEDICINE,AIQ,SC,"₹ 50,000","₹ 54,025",2,1700
2,8148,Rajasthan,"SMS, Jaipur",GENERAL SURGERY,AIQ,ST,"₹ 14,093","₹ 87,216",2,5702
2,8149,Tamil Nadu,"Dr Kamakshi Mem, Chennai",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 48,000",0,300
2,8150,Telangana,"Mahavir Hosp & RC, Hyderabad",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 67,032",0,220
2,8151,Tamil Nadu,Coimbatore Med Coll,GENERAL SURGERY,AIQ,OBC,"₹ 50,000","₹ 54,025",2,1182
2,8153,Uttar Pradesh,"KGMU, Lucknow",OBG,AIQ,OBC,"₹ 54,700","₹ 1,26,725",2,4500
2,8154,Gujarat,"MP Shah, Jamnagar",ORTHOPAEDICS,AIQ,GEN,"₹ 30,000","₹ 1,00,800",1,1250
2,8155,Haryana,"Pt BD Sharma, Rohtak",ANAESTHESIOLOGY,AIQ,GEN,"₹ 1,25,000","₹ 1,04,346",0,2080
2,8156,Gujarat,"Govt Med Coll, Bhavnagar",GENERAL SURGERY,AIQ,GEN,"₹ 30,000","₹ 1,00,800",1,720
2,8157,Kerala,"Valluvanad Hosp, Ottapalam",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 57,876",0,205
2,8158,Gujarat,"BJMC, Ahmedabad",RADIATION ONCOLOGY,AIQ,OBC,"₹ 30,000","₹ 1,00,800",1,1557
2,8159,Rajasthan,"Jhalawar Med Coll, Jhalawar",OBG,AIQ,GEN,"₹ 89,489","₹ 87,216",2,-
2,8161,Rajasthan,"Govt Med Coll, Pali",OBG,AIQ,GEN,"₹ 89,489","₹ 87,216",2,-
2,8162,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",ORTHOPAEDICS,AIQ,GEN,"₹ 1,01,500","₹ 75,444",1,1150
2,8164,Karnataka,"Kasturba Med Coll, Manipal",GENERAL MEDICINE,MNG,GEN,"₹ 27,92,000","₹ 56,250",0,2032
2,8165,Delhi,"MAMC, Delhi",ANAESTHESIOLOGY,DU,GEN,"₹ 16,200","₹ 1,32,336",1,2800
2,8166,Uttar Pradesh,"LLRM Med Coll, Meerut",PAEDIATRICS,AIQ,EWS,"₹ 24,000","₹ 1,10,646",2,1090
2,8167,Gujarat,"Govt Med Coll, Surat",ORTHOPAEDICS,AIQ,EWS,"₹ 30,000","₹ 1,00,800",1,1150
2,8168,Gujarat,"BJMC, Ahmedabad",GENERAL SURGERY,AIQ,OBC,"₹ 30,000","₹ 1,00,800",1,1557
2,8170,Jammu and Kashmir,"Govt Med Coll, Jammu",ORTHOPAEDICS,AIQ,GEN,"₹ 25,000","₹ 63,240",0,2663
2,8171,Karnataka,"Manipal Hospital, Malleshwaram",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 56,250",0,100
2,8172,Andhra Pradesh,"Govt Med Coll, Ananthapuram",OBG,AIQ,GEN,"₹ 30,000","₹ 60,823",0,500
2,8173,Rajasthan,"ParasHosp,Shobhagpura,Udaipur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 60,000",0,194
2,8174,Kerala,"Kannur Med Coll Hosp, Kannur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 53,000",0,700
2,8175,Tamil Nadu,"KAPV Med Coll, Trichy",GENERAL SURGERY,AIQ,OBC,"₹ 50,000","₹ 54,025",2,2500
2,8176,Maharashtra,"Indira Gandhi MedColl, Nagpur",PSYCHIATRY,AIQ,GEN,"₹ 1,57,100","₹ 93,559",1,822
2,8179,Chandigarh,"Govt MultSpec Hosp, Chandigarh",DNBOBG,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 1,09,926",0,500
2,8180,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",OBG,AIQ,OBC,"₹ 1,01,500","₹ 75,444",1,1150
2,8181,Karnataka,"Kasturba Med Coll, Mangalore",RADIO DIAGNOSIS,MNG,GEN,"₹ 33,98,000","₹ 56,250",0,1290
2,8182,Uttar Pradesh,"NSC Bose Dist Hosp, Gorakhpur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 70,000",0,305
2,8184,Jharkhand,"Bokaro General Hosp, Bokaro",DNBGENERAL MEDICINE,DNB Post MBBS,OBC,"₹ 1,25,000","₹ 60,588",0,910
2,8186,Madhya Pradesh,"Apollo SAGE Hosp,Bhopal",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 70,000",0,200
2,8188,Haryana,"Pt BD Sharma, Rohtak",ORTHOPAEDICS,AIQ,EWS,"₹ 1,25,000","₹ 1,04,346",0,2080
2,8189,Tamil Nadu,"Govt. Mohan Kumaramangalam, Salem",GENERAL SURGERY,AIQ,GEN,"₹ 50,000","₹ 54,025",2,1642
2,8191,Telangana,"CC Shroff Mem Hosp, Barkatpura",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 58,289",0,170
2,8193,Chandigarh,"GMC, Chandigarh",ANAESTHESIOLOGY,AIQ,GEN,"₹ 34,500","₹ 1,09,926",0,967
2,8194,Maharashtra,"Ashoka Medicover Hosp, Nashik",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,"₹ 1,25,000","₹ 86,000",0,225
2,8195,Karnataka,"VIMS, Bellary",OBG,AIQ,OBC,"₹ 1,23,400","₹ 56,250",1,1295
2,8196,Madhya Pradesh,"SSMC, Rewa",PAEDIATRICS,AIQ,OBC,"₹ 1,01,500","₹ 75,444",1,1140
2,8199,Uttar Pradesh,"IMS(BHU), Varanasi",ANAESTHESIOLOGY,AIQ,GEN,"₹ 48,226","₹ 1,12,054",0,2424
2,8200,Maharashtra,"Grant Med Coll, Mumbai",ORTHOPAEDICS,AIQ,OBC,"₹ 1,57,100","₹ 93,559",1,2844
2,8201,Uttar Pradesh,"JNMC (AMU), Aligarh",PAEDIATRICS,AMU,GEN,"₹ 54,700","₹ 1,14,975",0,1269
2,8203,Uttar Pradesh,"Govt Med Coll, Firozobad",OBG,AIQ,GEN,"₹ 24,000","₹ 1,10,646",2,517
2,8204,Haryana,"ESIC Med Coll, Faridabad",GENERAL SURGERY,AIQ,OBC,"₹ 2,50,000","₹ 1,15,853",2,625
2,8205,Haryana,"Pt BD Sharma, Rohtak",OBG,AIQ,OBC,"₹ 1,25,000","₹ 1,04,346",0,2080
2,8206,Uttar Pradesh,"SGPGI, Lucknow",ORTHOPAEDICS,AIQ,OBC,"₹ 35,000","₹ 1,15,506",2,1609
2,8207,Tamil Nadu,"Kilpauk Med Coll, Chennai",PAEDIATRICS,AIQ,EWS,"₹ 50,000","₹ 54,025",2,1700
2,8210,Kerala,"Medical Trust Hospital, Kochi",DMRD(NBEMS),NBE Diploma,GEN,"₹ 1,25,000","₹ 57,876",0,575
2,8211,Telangana,"NIMS, Hyderabad",PATHOLOGY,AIQ,GEN,"₹ 72,000","₹ 1,16,844",1,1498
2,8212,Maharashtra,"GovtMedColl,ChhatrapatiSambhajiNgr",ENT,AIQ,GEN,"₹ 1,57,100","₹ 93,559",1,1177
2,8213,Maharashtra,"Govt Med Coll, Nagpur",GENERAL SURGERY,AIQ,OBC,"₹ 1,57,100","₹ 93,559",1,1866
